FSCS Key,Library Name,ADDRESS,CITY,ZIP,Locale ,Service Area Population,Books and Other Print Material,E-Books,  Audio - Physical,Video - Physical
AL0127,ALBERTVILLE PUBLIC LIBRARY,200 JACKSON STREET,ALBERTVILLE,35950,Town,"22,522","55,040","14,701","3,137","2,801"
AL0128,HARRISON REGIONAL LIBRARY SYSTEM,50 LESTER STREET,COLUMBIANA,35051,Town,"98,523","23,724","58,856",684,"3,416"
AL0129,ALABASTER - ALBERT L. SCOTT LIBRARY,100 9TH STREET N.W.,ALABASTER,35007,Suburban,"33,676","50,485","61,650","1,313","4,861"
AL0130,CALERA PUBLIC LIBRARY,9700 HIGHWAY 25,CALERA,35040,Rural,"17,414","44,442","58,856","1,420","6,812"
AL0131,COLUMBIANA PUBLIC LIBRARY,50 LESTER STREET,COLUMBIANA,35051,Town,"4,263","39,841","58,856","2,812","3,724"
AL0132,HELENA - JANE B. HOLMES PUBLIC LIBRARY,230 TUCKER ROAD,HELENA,35080,Suburban,"21,560","31,109","58,856","2,697","6,621"
AL0133,VINCENT - LALLOUISE F. MCGRAW LIBRARY,42850 HIGHWAY 25,VINCENT,35178,Rural,"1,997","9,185","58,856",339,"1,177"
AL0134,MONTEVALLO - PARNELL MEMORIAL LIBRARY,277 PARK DRIVE,MONTEVALLO,35115,Suburban,"7,255","24,398","58,856",656,"3,871"
AL0135,PELHAM PUBLIC LIBRARY,2000 PELHAM PARK BLVD,PELHAM,35124,Suburban,"24,688","61,612","880,000","4,513","11,878"
AL0136,WILSONVILLE - VERNICE STOUDENMIRE LIBRARY,9905 NORTH MAIN STREET,WILSONVILLE,35186,Rural,"1,873","8,743","58,856",41,878
AL0137,NORTH SHELBY LIBRARY,5521 CAHABA VALLEY ROAD,BIRMINGHAM,35242,Suburban,"53,685","67,322","62,106","3,019","9,808"
AL0140,ALICEVILLE PUBLIC LIBRARY,416 THIRD AVENUE NE,ALICEVILLE,35442,Rural,"2,123","17,043",0,773,"1,305"
AL0141,CARROLLTON PUBLIC LIBRARY,225 COMMERCE AVENUE,CARROLLTON,35447,Rural,998,"21,250",0,620,"1,400"
AL0142,GORDO - RUTH HOLLIMAN MEMORIAL PUBLIC LIBRARY,287 MAIN STREET SOUTH,GORDO,35466,Rural,"1,612","15,333",0,4,530
AL0143,REFORM PUBLIC LIBRARY,302 FIRST STREET SOUTH,REFORM,35481,Rural,"1,495","18,845",0,280,301
AL0145,MCCAIN MEMORIAL PUBLIC LIBRARY,35717 US HWY 231,ASHVILLE,35953,Rural,"9,304","14,715","58,856",493,"1,560"
AL0146,MOODY - DORIS STANLEY MEMORIAL LIBRARY,300 BOOKMARK CIRCLE,MOODY,35004,Suburban,"20,520","19,241","59,124",876,"1,348"
AL0147,ODENVILLE PUBLIC LIBRARY,200 ALABAMA STREET,ODENVILLE,35120,Rural,"11,956","15,605","58,861",140,607
AL0148,PELL CITY PUBLIC LIBRARY,1000 BRUCE ETHEREDGE PKWY STE 100,PELL CITY,35128,Town,"22,455","43,175","8,625","2,332","2,315"
AL0151,YORK - HIGHTOWER MEMORIAL LIBRARY,630 AVENUE A,YORK,36925,Rural,"5,713","10,059",0,15,4
AL0152,LIVINGSTON - RUBY PICKENS TARTT PUBLIC LIBRARY,206 MONROE ST.,LIVINGSTON,35470,Rural,"6,451","30,362",0,"1,181",78
AL0154,ANNISTON - CALHOUN COUNTY PUBLIC LIBRARY,108 EAST 10TH STREET,ANNISTON,36201,City,"73,834","82,738","58,977","2,883","4,215"
AL0155,JACKSONVILLE PUBLIC LIBRARY,200 PELHAM ROAD SOUTH,JACKSONVILLE,36265,Suburban,"13,057","49,826","60,323",819,"3,994"
AL0156,PIEDMONT PUBLIC LIBRARY,106 NORTH MAIN STREET,PIEDMONT,36272,Town,"4,810","17,887","58,799",325,664
AL0157,AKRON PUBLIC LIBRARY,207 FIRST AVENUE SOUTH,AKRON,35441,Rural,"1,596",875,0,0,900
AL0158,DOTHAN HOUSTON COUNTY LIBRARY SYSTEM,445 NORTH OATES STREET,DOTHAN,36303,City,"107,458","135,599","6,689","2,900","9,179"
AL0159,BLOUNTSVILLE PUBLIC LIBRARY,65 CHESTNUT STREET,BLOUNTSVILLE,35031,Rural,"14,429","14,159",0,150,400
AL0160,CHEROKEE PUBLIC LIBRARY,118 CHURCH STREET,CHEROKEE,35616,Rural,"5,129","16,427","11,620",121,420
AL0161,BRENT - CENTREVILLE PUBLIC LIBRARY,20 LIBRARY STREET,CENTREVILLE,35042,Town,"18,671","20,784","58,856",258,872
AL0162,CHILTON - CLANTON PUBLIC LIBRARY,100 FIRST AVENUE,CLANTON,35045,Town,"45,274","49,691","58,856",265,"2,716"
AL0163,CHOCTAW COUNTY PUBLIC LIBRARY,124 NORTH ACADEMY AVENUE,BUTLER,36904,Rural,"12,533","59,975","52,167",50,992
AL0164,CITRONELLE MEMORIAL LIBRARY,7855 STATE STREET,CITRONELLE,36522,Rural,"3,924","12,856","58,856",74,179
AL0165,GROVE HILL PUBLIC LIBRARY,108 DUBOSE AVENUE,GROVE HILL,36451,Rural,"6,027","9,444","58,856",23,554
AL0166,HUNTSVILLE - MADISON COUNTY PUBLIC LIBRARY,915 MONROE STREET,HUNTSVILLE,35801,City,"395,211","324,207","32,841","20,744","67,190"
AL0167,EUTAW - JAMES C. POOLE JR. MEMORIAL LIBRARY,420 PRAIRIE AVENUE,EUTAW,35462,Rural,"7,629","15,710",0,70,160
AL0168,GREENVILLE - BUTLER COUNTY PUBLIC LIBRARY,309 FORT DALE STREET,GREENVILLE,36037,Town,"18,884","19,886","45,470",467,"1,636"
AL0169,HALE COUNTY LIBRARY,1103 MAIN STREET,GREENSBORO,36744,Rural,"6,120","9,998",877,478,462
AL0170,CHICKASAW - INA PULLEN SMALLWOOD MEMORIAL LIBRARY,224 GRANT STREET,CHICKASAW,36611,Suburban,"6,395","16,962",45,148,"1,036"
AL0171,JACKSON - WHITE SMITH MEMORIAL LIBRARY,213 COLLEGE AVENUE,JACKSON,36545,Town,"8,915","22,234","56,462",484,"1,072"
AL0172,MARION - PERRY COUNTY PUBLIC LIBRARY,202 WASHINGTON STREET,MARION,36756,Rural,"5,062","14,724","47,771",147,980
AL0173,WOODVILLE PUBLIC LIBRARY,26 VENSON STREET,WOODVILLE,35776,Rural,748,"13,575",0,16,181
AL0174,CITY OF BAYOU LA BATRE PUBLIC LIBRARY,12747 PADGETT SWITCH ROAD,IRVINGTON,36509,Rural,"2,182","22,771",0,0,0
AL0175,SCOTTSBORO PUBLIC LIBRARY,1002 SOUTH BROAD STREET,SCOTTSBORO,35768,Town,"37,925","42,219","917,617","4,625","2,744"
AL0176,ONEONTA PUBLIC LIBRARY,221 SECOND STREET SOUTH,ONEONTA,35121,Town,"44,612","34,253","8,585","2,394","4,092"
AL0177,THOMASVILLE PUBLIC LIBRARY,101 W FRONT ST. N,THOMASVILLE,36784,Town,"7,818","17,076","56,286",361,"2,521"
AL0178,MACON COUNTY - TUSKEGEE PUBLIC LIBRARY,302 SOUTH MAIN STREET,TUSKEGEE,36083,Town,"18,895","19,127","59,744",217,"2,470"
AL0179,MOUNDVILLE PUBLIC LIBRARY,279 MARKET STREET,MOUNDVILLE,35474,Town,"6,268","12,753","49,265",0,0
AL0180,UNIONTOWN PUBLIC LIBRARY,108 WATER STREET,UNIONTOWN,36786,Rural,"3,293","15,777",0,170,170
AL0181,PRICHARD PUBLIC LIBRARY,300 WEST LOVEJOY LOOP,PRICHARD,36610,Suburban,"19,097","72,500",0,0,0
AL0182,WASHINGTON COUNTY PUBLIC LIBRARY,14102 ST. STEPHENS AVENUE,CHATOM,36518,Rural,"15,147","35,387","858,459","1,991",471
AL0184,EVERGREEN PUBLIC LIBRARY,119 CEMETERY AVENUE,EVERGREEN,36401,Town,"11,328","39,514",0,"1,585",338
AL0186,MOBILE PUBLIC LIBRARY,701 GOVERNMENT STREET,MOBILE,36602,City,"373,328","451,035","852,365","46,455","65,372"
AL0187,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY,245 HIGH STREET,MONTGOMERY,36104,City,"227,434","482,031","1,424,417","119,091","23,282"
AL0188,WHITE HALL PUBLIC LIBRARY,640 FREEDOM ROAD,WHITE HALL,36040,Rural,"2,155","13,316",0,424,228
AL0189,STEVENSON PUBLIC LIBRARY,102 WEST MAIN STREET,STEVENSON,35772,Rural,"5,143","13,666",0,0,545
AL0190,KILLEN PUBLIC LIBRARY,325 J. C. MAULDIN HIGHWAY,KILLEN,35645,Suburban,"1,040","25,895",23,599,856
AL0191,LEXINGTON - BURCHELL CAMPBELL MEMORIAL LIBRARY,11075 HIGHWAY 101,LEXINGTON,35648,Rural,737,"13,661",0,563,999
AL0192,AUTAUGA - PRATTVILLE PUBLIC LIBRARY,254 DOSTER STREET,PRATTVILLE,36067,Rural,"59,095","80,732","872,838","1,964","4,689"
AL0193,FAYETTE COUNTY MEMORIAL LIBRARY,326 TEMPLE AVENUE NORTH,FAYETTE,35555,Town,"16,148","20,541","58,856",135,"2,448"
AL0194,PHENIX CITY - RUSSELL COUNTY PUBLIC LIBRARY,1501 17TH AVENUE,PHENIX CITY,36867,Suburban,"58,722","49,040","78,133",761,"3,047"
AL0195,SELMA - DALLAS COUNTY PUBLIC LIBRARY,1103 SELMA AVENUE,SELMA,36703,Town,"37,619","51,670","58,868","1,137",439
AL0196,TUSCALOOSA PUBLIC LIBRARY,1801 JACK WARNER PARKWAY,TUSCALOOSA,35401,City,"227,007","167,478","30,184","12,910","23,305"
AL0197,WILCOX COUNTY LIBRARY,100 BROAD STREET,CAMDEN,36726,Rural,"10,446","31,004",83,0,300
AL0198,MONROE COUNTY PUBLIC LIBRARY,121 PINEVILLE ROAD,MONROEVILLE,36460,Town,"19,648","34,846","59,043",498,"2,023"
AL0199,CULLMAN COUNTY PUBLIC LIBRARY,200 CLARK STREET NE,CULLMAN,35055,Town,"89,496","64,729","919,472","3,758","12,047"
AL0200,VALLEY - H. GRADY BRADSHAW / CHAMBERS COUNTY LIBRARY,3419 20TH AVENUE,VALLEY,36854,Town,"34,541","72,204","58,856","1,603","8,239"
AL0203,HOKES BLUFF PUBLIC LIBRARY,3310 ALFORDS BEND ROAD,HOKES BLUFF,35903,Suburban,"4,435","12,165","58,856",358,553
AL0204,RAGLAND PUBLIC LIBRARY,26 PROVIDENCE ROAD,RAGLAND,35131,Rural,"8,664","13,711",16,500,"1,498"
AL0206,HAYNEVILLE - LOWNDES COUNTY PUBLIC LIBRARY,215 B TUSKEENA STREET,HAYNEVILLE,36040,Rural,"5,247","27,950",0,0,0
AL0208,IDER PUBLIC LIBRARY,10808 AL HWY 75,IDER,35981,Rural,739,"9,028","72,323",249,"1,727"
AL0209,EUFAULA CARNEGIE LIBRARY,217 NORTH EUFAULA AVENUE,EUFAULA,36027,Town,"14,781","30,249","925,172","1,007","2,560"
AL0210,GRANT PUBLIC LIBRARY,5379 MAIN STREET,GRANT,35747,Rural,"1,040","16,480",715,88,656
AL0211,DALEVILLE PUBLIC LIBRARY,308 DONNELL BOULEVARD,DALEVILLE,36322,Town,"7,153","14,564","59,762","1,147","1,977"
AL0216,COURTLAND PUBLIC LIBRARY,215 COLLEGE STREET,COURTLAND,35618,Rural,"1,068","10,556",0,301,975
AL0217,EVA PUBLIC LIBRARY,4549 HIGHWAY 55 EAST,EVA,35621,Rural,"1,030","18,846",0,0,"2,671"
AL0218,CROSSVILLE PUBLIC LIBRARY,12 LIBRARY LANE,CROSSVILLE,35962,Rural,"1,810","10,379","58,856",334,136
AL0219,WALNUT GROVE - WESTSIDE PUBLIC LIBRARY,5151 WALNUT GROVE ROAD,WALNUT GROVE,35990,Rural,773,"13,698",0,124,408
AL0222,ORANGE BEACH PUBLIC LIBRARY,26267 CANAL ROAD,ORANGE BEACH,36561,Suburban,"8,347","40,563","58,829","2,690","3,893"
AL0223,SATSUMA PUBLIC LIBRARY,5466 OLD HIGHWAY 43,SATSUMA,36572,Suburban,"6,785","17,535","37,000",140,166
AL0225,FALKVILLE PUBLIC LIBRARY,7 NORTH 1ST AVENUE,FALKVILLE,35622,Rural,"1,588","10,929","28,000",204,118
AL0226,SPRINGVILLE PUBLIC LIBRARY,6315 U.S. HIGHWAY 11,SPRINGVILLE,35146,Town,"11,892","25,010","46,686","1,905","2,830"
AL0227,BRIDGEPORT - LENA CAGLE PUBLIC LIBRARY,401 ALABAMA AVENUE,BRIDGEPORT,35740,Town,"5,440","9,023",0,0,653
AL0229,WEST BLOCTON PUBLIC LIBRARY,109 FLORIDA STREET,WEST BLOCTON,35184,Rural,"1,226","8,744",0,36,461
AL0231,CARBON HILL CITY LIBRARY,215 NW 2ND STREET,CARBON HILL,35549,Rural,"1,727","9,322","58,814",152,50
AL0238,OHATCHEE PUBLIC LIBRARY,7803 ALABAMA HIGHWAY 77,OHATCHEE,36271,Rural,"1,191","12,250","58,856","1,019",400
AL0239,SOMERVILLE PUBLIC LIBRARY,192 BROAD STREET,SOMERVILLE,35670,Rural,"1,240","15,295",0,0,0
AL0240,CHELSEA PUBLIC LIBRARY,16623 HIGHWAY 80,CHELSEA,35043,Suburban,"15,653","32,480","61,456","4,822","4,850"
AL0241,DUTTON PUBLIC LIBRARY,23 MAIN STREET,DUTTON,35744,Rural,"3,517","4,517",0,0,0
AL0242,FORT DEPOSIT PUBLIC LIBRARY,11 MILNER STREET,FORT DEPOSIT,36032,Rural,"2,563","1,600",0,0,0
AL0243,SUMMERDALE - MARJORIE YOUNCE SNOOK PUBLIC LIBRARY,202 WEST BROADWAY STREET,SUMMERDALE,36580,Rural,"1,543","24,200","55,000","1,450","1,285"
AL0244,CLAY PUBLIC LIBRARY,6757 OLD SPRINGVILLE ROAD,PINSON,35126,Rural,"10,311","4,754","100,284",241,"1,055"
AL0245,ECLECTIC PUBLIC LIBRARY,50 MAIN STREET,ECLECTIC,36024,Rural,"1,224","10,582","58,856",199,879
AL0246,HOBSON CITY PUBLIC LIBRARY,610 MARTIN LUTHER KING DRIVE,HOBSON CITY,36201,Suburban,768,"4,922",169,3,420
AL0247,MUNFORD PUBLIC LIBRARY,82 RAILROAD STREET,MUNFORD,36268,Rural,"1,333","12,533",0,56,633
AL0248,SOUTHSIDE PUBLIC LIBRARY,2138 HIGHWAY 77,SOUTHSIDE,35907,Suburban,"9,465","19,724","52,810",304,"3,405"
AL0249,STEELE PUBLIC LIBRARY,78 HILLVIEW STREET,STEELE,35987,Rural,"7,957","4,275",8,0,121
AL0250,PINSON PUBLIC LIBRARY,4509 PINSON BOULEVARD,PINSON,35126,Suburban,"7,183","19,982","100,284","1,010","5,290"
AL0251,GLENCOE PUBLIC LIBRARY,101 WEST MAIN STREET,GLENCOE,35905,Suburban,"5,412","7,417","50,108",22,355
AL0252,MAGNOLIA SPRINGS PUBLIC LIBRARY,"14794 CAMELLIA STREET, SUITE 600",MAGNOLIA SPRINGS,36555,Rural,-3,-3,-3,-3,-3
AL0253,TOWN CREEK PUBLIC LIBRARY,15971 MAIN STREET,TOWN CREEK,35672,Rural,"1,053","9,033",0,0,"1,557"
AL0254,JEFFERSON COUNTY LIBRARY COOPERATIVE,2100 PARK PLACE,BIRMINGHAM,35203,City,"96,596",0,"100,284",0,0
AL0256,PICKENS COUNTY COOPERATIVE LIBRARY,155 REFORM STREET,CARROLLTON,35447,Rural,"12,573",785,0,9,4
AL0257,R.L. HADDEN MEMORIAL LIBRARY,17163 ALABAMA 75,HENAGAR,35978,Rural,"2,298","7,321","58,856",18,"1,025"
AL8004,MT. VERNON PUBLIC LIBRARY,19180 SHEPARD LAKE ROAD EAST,MT. VERNON,36560,Rural,"1,362","2,932",47,0,0
AL8007,LINDA DURAN PUBLIC LIBRARY,1612 S. BETHEL RD,PRICEVILLE,35603,Rural,"5,008","13,409",0,455,"2,440"
AL8008,SARDIS CITY PUBLIC LIBRARY,1310 CHURCH STREET,SARDIS CITY,35956,Rural,"1,798","19,748","56,405",124,"1,368"
AL8009,WOODSTOCK COMMUNITY LIBRARY,18441 EASTERN VALLEY ROAD,WOODSTOCK,35188,Rural,"2,580","16,301",0,402,"1,308"
AL8010,NEWBERN PUBLIC LIBRARY,7840 ALABAMA HIGHWAY 61,NEWBERN,36765,Rural,770,"6,200","27,083",250,75
AL8011,SPANISH FORT PUBLIC LIBRARY,7361 SPANISH FORT BLVD,SPANISH FORT,36527,Suburban,"10,392","18,017","51,478",289,"1,120"
AL8012,ELBERTA PUBLIC LIBRARY,13052 MAIN STREET,ELBERTA,36530,Rural,"2,015","20,699",0,170,652
AL8013,CENTER POINT PUBLIC LIBRARY,533 SUNHILL ROAD,CENTER POINT,35215,Suburban,"16,137","9,529","110,284",275,815
AL8014,MOON LAKE LIBRARY,4607 AL HIGHWAY 117,MENTONE,35984,Rural,321,"6,922",23,31,"1,169"
AR0001,CENTRAL ARKANSAS LIBRARY SYSTEM,100 ROCK STREET,LITTLE ROCK,72201,City,"336,463","630,083","96,003","15,805","122,596"
AR0002,WASHINGTON COUNTY LIBRARY SYSTEM,1080 WEST CLYDESDALE DR,FAYETTEVILLE,72701,City,"151,597","302,898","33,289","20,554","62,873"
AR0003,MARION COUNTY LIBRARY,308 OLD MAIN,YELLVILLE,72687,Rural,"16,694","14,050",471,666,"3,971"
AR0004,SOUTHWEST ARKANSAS REGIONAL LIBRARY,121 WEST MAIN,PRESCOTT,71857,Town,"18,970","63,697","111,017","1,445","4,537"
AR0005,MID ARKANSAS REGIONAL LIBRARY SYSTEM,202 EAST THIRD STREET,MALVERN,72104,Town,"189,438","242,245","89,798","8,697","20,886"
AR0006,GARLAND COUNTY LIBRARY,1427 MALVERN AVENUE,HOT SPRINGS,71901,City,"100,180","110,278","1,658,761","10,160","29,588"
AR0007,WHITE RIVER REGIONAL LIBRARY,"503 WEST MAIN STREET, SUITE 3",MOUNTAIN VIEW,72560,Rural,"80,973","152,283","341,371","5,853","7,271"
AR0008,PINE BLUFF/JEFFERSON COUNTY LIBRARY SYSTEM,200 E. 8TH AVENUE,PINE BLUFF,71601,City,"67,260","110,302","944,400","1,727","10,196"
AR0009,CROWLEY RIDGE REGIONAL LIBRARY,315 WEST OAK AVENUE,JONESBORO,72401,City,"133,860","143,379","74,699","2,445","21,969"
AR0010,COLUMBIA COUNTY LIBRARY,2057 NORTH JACKSON,MAGNOLIA,71753,Town,"22,801","51,115","69,722","1,238","3,674"
AR0011,FORT SMITH PUBLIC LIBRARY,3201 ROGERS AVENUE,FORT SMITH,72903,City,"87,891","235,655","34,893","9,206","10,198"
AR0012,ARKANSAS RIVER VALLEY REGIONAL LIBRARY,501 NORTH FRONT STREET,DARDANELLE,72834,Town,"87,100","126,088","46,311","3,555","10,274"
AR0013,NORTHEAST ARKANSAS REGIONAL LIBRARY,120 NORTH 12TH STREET,PARAGOULD,72450,Town,"75,834","217,147","637,815","7,157","14,602"
AR0014,SOUTHEAST ARKANSAS REGIONAL LIBRARY,114 W JEFFERSON,MONTICELLO,71655,Town,"63,485","98,700","122,136","1,430","4,895"
AR0015,PHILLIPS LEE MONROE REGIONAL LIBRARY SYSTEM,702 PORTER ST,HELENA,72342,Town,"33,340","54,811",0,"2,067",526
AR0016,NORTH LITTLE ROCK PUBLIC LIBRARY SYSTEM,2801 ORANGE STREET,NORTH LITTLE ROCK,72114,City,"65,903","155,347","22,320","9,408","13,958"
AR0017,FAULKNER-VAN BUREN REGIONAL LIBRARY SYSTEM,1900 TYLER STREET,CONWAY,72032,City,"143,767","177,309","962,008","6,048","21,813"
AR0019,WHITE COUNTY REGIONAL LIBRARY SYSTEM,113 EAST PLEASURE AVENUE,SEARCY,72143,Town,"78,753","115,101","796,807","2,820","21,716"
AR0020,BARTON LIBRARY,200 EAST 5TH STREET,EL DORADO,71730,Town,"38,682","58,525","69,759","1,426","2,675"
AR0021,POPE COUNTY LIBRARY SYSTEM,116 EAST 3RD STREET,RUSSELLVILLE,72801,Town,"64,072","93,818","29,029","1,954","13,996"
AR0023,SCOTT SEBASTIAN REGIONAL LIBRARY,18 N. ADAIR STREET,GREENWOOD,72936,Town,"50,217","93,891","28,846",764,0
AR0024,EAST CENTRAL ARKANSAS REGIONAL LIBRARY SYSTEM,410 MERRIMAN AVE E,WYNNE,72396,Town,"22,739","52,036","125,343","1,410","3,736"
AR0025,WEST MEMPHIS PUBLIC LIBRARY,500 E. BROADWAY,WEST MEMPHIS,72301,Suburban,"24,402","39,061","69,596",376,"1,299"
AR0026,ASHLEY COUNTY LIBRARY,211 EAST LINCOLN STREET,HAMBURG,71646,Town,"19,062","91,677","139,424","2,631",480
AR0027,W.A. BILLINGSLEY/JACKSON COUNTY LIBRARY,213 WALNUT STREET,NEWPORT,72112,Town,"16,719","42,286","62,297",505,"1,457"
AR0028,TEXARKANA PUBLIC LIBRARY,600 W. 3RD ST.,TEXARKANA,75501,City,"68,716","84,192","33,029","3,976","9,150"
AR0030,CONWAY COUNTY LIBRARY,101 WEST CHURCH STREET,MORRILTON,72110,Town,"20,846","31,075","338,000",730,"2,600"
AR0031,LAWRENCE COUNTY LIBRARY,115 WEST WALNUT STREET,WALNUT RIDGE,72476,Town,"16,406","63,512","69,712",451,"7,317"
AR0037,FORREST CITY PUBLIC LIBRARY,421 SOUTH WASHINGTON STREET,FORREST CITY,72335,Town,"13,820","15,241","122,148",655,"1,095"
AR0038,BENTONVILLE PUBLIC LIBRARY,405 SOUTH MAIN STREET,BENTONVILLE,72712,City,"54,909","146,171","37,140","3,106","10,347"
AR0039,BAXTER COUNTY LIBRARY,300 LIBRARY HILL,MOUNTAIN HOME,72653,Rural,"41,932","84,290","37,140","3,411","9,482"
AR0040,MISSISSIPPI/CRITTENDEN REGIONAL LIBRARY,200 NORTH 5TH STREET,BLYTHEVILLE,72315,Town,"64,204","132,719","99,306","2,608","1,324"
AR0041,LONOKE COUNTY LIBRARY SYSTEM,204 E. SECOND ST.,LONOKE,72086,Town,"75,944","70,277","127,529","2,998","10,900"
AR0042,ARKANSAS COUNTY LIBRARY,2002 S. BUERKLE STREET,STUTTGART,72160,Town,"17,486","60,741","500,000",500,574
AR0043,TRUMANN PUBLIC LIBRARY,1200 WEST MAIN,TRUMANN,72472,Town,"6,969","12,250",0,0,100
AR0044,BELLA VISTA PUBLIC LIBRARY,11 DICKENS PLACE,BELLA VISTA,72714,Suburban,"28,872","34,920","865,339","1,330","6,375"
AR0047,ROGERS PUBLIC LIBRARY,711 S. DIXIELAND ROAD,ROGERS,72758,City,"74,327","137,526","34,301","8,787","11,933"
AR0048,CRAWFORD COUNTY LIBRARY SYSTEM,1409 MAIN ST.,VAN BUREN,72956,Suburban,"63,257","198,543","56,208","8,790","10,183"
AR0049,CARROLL AND MADISON LIBRARY SYSTEM,106 SPRING STREET,BERRYVILLE,72616,Town,"43,718","123,794","37,140","8,644","25,007"
AR0050,BOONE COUNTY LIBRARY,221 W. STEPHENSON AVE,HARRISON,72601,Town,"37,432","71,819","38,112","3,026","8,515"
AR0051,NEWTON COUNTY,230 S. STONE,JASPER,72641,Rural,"7,753","19,314","34,301","1,038","3,350"
AR0060,CLARK COUNTY LIBRARY,609 CADDO STREET,ARKADELPHIA,71923,Town,"22,320","38,058","69,722",479,"2,389"
AR0061,LAFAYETTE COUNTY LIBRARY,219 E. THIRD STREET,LEWISVILLE,71845,Rural,"6,624","25,117",345,0,0
AR0062,OUACHITA MOUNTAINS REGIONAL LIBRARY,145A WHITTINGTON STREET,MT. IDA,71957,Rural,"27,964","47,605","119,069","1,890","5,647"
AR0063,PUBLIC LIBRARY OF CAMDEN & OUACHITA COUNTY,405 CASH RD,CAMDEN,71701,Town,"24,098","26,259","69,712","1,152",0
AR0064,CALHOUN COUNTY LIBRARY,113 SOUTH 2ND ST.,HAMPTON,71744,Rural,"5,189","28,510","69,712",0,0
AR0066,FAYETTEVILLE PUBLIC LIBRARY,401 W. MOUNTAIN STREET,FAYETTEVILLE,72701,City,"93,949","241,317","50,008","9,772","21,493"
AR0068,PEA RIDGE COMMUNITY LIBRARY,801 N CURTIS,PEA RIDGE,72751,Suburban,"2,346","17,608","153,031",282,"2,633"
AR0069,GRAVETTE PUBLIC LIBRARY,119 MAIN STREET SE,GRAVETTE,72736,Rural,"3,516","13,380","56,208",276,"1,466"
AR0070,JIM G. FERGUSON SEARCY COUNTY LIBRARY,202 EAST MAIN STREET,MARSHALL,72650,Rural,"1,136","50,544",0,681,0
AR0071,"FAIRFIELD BAY LIBRARY, INCORPORATED",369 DAVE CREEK PARKWAY,FAIRFIELD BAY,72088,Rural,"2,189","11,841",0,611,"2,192"
AR0076,HEMPSTEAD COUNTY LIBRARY,500 SOUTH ELM STREET,HOPE,71801,Town,"21,532","37,991","6,494",798,771
AR0077,GENTRY PUBLIC LIBRARY,105 E MAIN ST,GENTRY,72734,Town,"4,023","16,545","34,528",522,"2,270"
AR0078,IVA JANE PEEK LIBRARY HQ,121 N. MAIN STREET,DECATUR,72722,Rural,"1,790","9,623",0,35,467
AR0079,SILOAM SPRINGS PUBLIC LIBRARY,205 EAST JEFFERSON ST.,SILOAM SPRINGS,72761,Town,"17,101","48,955","37,140","1,930","4,759"
AR0080,SULPHUR SPRINGS PUBLIC LIBRARY HQ,512 BLACK ST.,SULPHUR SPRINGS,72768,Rural,529,"2,760","58,856",70,204
AR0081,TRI-COUNTY REGIONAL LIBRARY SYSTEM,200 W. STILWELL AVE.,DE QUEEN,71832,Town,"42,468","123,765",111,"2,714","16,426"
AR0082,INDEPENDENCE COUNTY LIBRARY,368 EAST MAIN STREET,BATESVILLE,72501,Town,"37,825","48,063","69,712","2,000","6,897"
AR0083,PRAIRIE COUNTY LIBRARY,201 US HWY 70 EAST,HAZEN,72064,Rural,"8,062","35,087",0,851,"7,324"
AS0001,FELETI BARSTOW PUBLIC LIBRARY,997687 UTULEI RD.,PAGO PAGO,96799,Town,"53,331","44,957",0,895,445
AZ0001,APACHE COUNTY LIBRARY DISTRICT OFFICE,30 S 2ND W,ST. JOHNS,85936,Town,"66,922","73,277","58,421","5,063","16,132"
AZ0009,COCHISE COUNTY LIBRARY DISTRICT,"1415 W MELODY LN, BLDG C",BISBEE,85603,Town,"127,305","48,495","13,357","4,290","8,107"
AZ0025,CLIFTON PUBLIC LIBRARY,588 TURNER AVE,CLIFTON,85533,Town,"3,912","9,712","1,091",451,"1,207"
AZ0026,SAFFORD CITY-GRAHAM COUNTY LIBRARY,808 S 7TH AVE,SAFFORD,85546,Town,"39,656","37,526",106,"1,824","3,255"
AZ0027,PARKER PUBLIC LIBRARY,1001 S NAVAJO AVE,PARKER,85344,Town,"3,440","15,399","15,819",375,"1,868"
AZ0028,MARICOPA COUNTY LIBRARY DISTRICT OFFICE,9330 E RIGGS RD,SUN LAKES,85248,Suburban,"4,665,020","519,103","1,225,576","36,147","137,550"
AZ0029,AVONDALE PUBLIC LIBRARY,11350 N CIVIC CTR DR,AVONDALE,85323,Suburban,"94,830","84,560","861,692","1,555","8,336"
AZ0030,BUCKEYE PUBLIC LIBRARY,"21699 W YUMA RD, STE 116",BUCKEYE,85326,Suburban,"109,729","47,542","51,487","1,328","4,265"
AZ0031,CHANDLER PUBLIC LIBRARY,22 S DELAWARE ST,CHANDLER,85225,City,"285,231","224,841","35,772","5,927","14,179"
AZ0033,GLENDALE PUBLIC LIBRARY,5959 W BROWN ST,GLENDALE,85302,Suburban,"257,962","362,869","1,294,950","18,929","52,021"
AZ0034,MESA PUBLIC LIBRARY,64 E 1ST ST,MESA,85201,City,"521,074","369,552","211,724","15,891","36,357"
AZ0035,PHOENIX PUBLIC LIBRARY,1221 N CENTRAL AVE,PHOENIX,85004,City,"1,682,053","895,660","1,108,967","104,514","178,399"
