TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL
KFFB.US,20260323,4.32,4.53,4.25,4.53,2330
KFIIR.US,20260323,0.1555,0.178,0.102,0.178,82094
KG.US,20260323,10.24,10.24,9.31,9.75,22828
KGEI.US,20260323,5,5.04,4.71,5.02,316316
KHC.US,20260323,21.77,21.78,21.08,21.21,22762563
KIDS.US,20260323,16.86,17.23,16.37,16.47,256015
KIDZ.US,20260323,2.29,2.423,2.29,2.36,43468
KIDZW.US,20260323,0.014399,0.0144,0.0132,0.0133,83762
KINS.US,20260323,14.83,15,14.485,14.74,131664
KITT.US,20260323,0.6,0.6283,0.5723,0.5935,2001762
KITTW.US,20260323,0.0512,0.0534,0.0501,0.0534,5431
KJD.US,20260323,16.59,16.59,16.1,16.3328,5871
KLAC.US,20260323,1533.52,1573.26,1510.33,1511.43,1174081
KLAG.US,20260323,22.51,23.9465,22.1965,22.1965,54560
KLIC.US,20260323,66.75,67.215,64.935,65.3,508772
KLRS.US,20260323,6.65,6.85,6.46,6.5,41026
KLTR.US,20260323,1.23,1.275,1.195,1.22,818561
KLXE.US,20260323,2.78,2.78,2.595,2.71,223180
KMB.US,20260323,99.69,100.64,98.56,99.45,5634523
KMDA.US,20260323,8.26,8.37,8.155,8.2,134653
KMRK.US,20260323,1.91,2.24,1.83,1.88,13903
KMTS.US,20260323,19.52,19.88,17.86,19.59,481108
KNDI.US,20260323,0.9373,0.9373,0.8942,0.92,181724
KNSA.US,20260323,46.36,47.165,45.71,46.04,679443
KOD.US,20260323,22.75,23.75,21.9,22.24,471662
KOPN.US,20260323,2.01,2.095,1.955,2.07,1845724
KOSS.US,20260323,3.69,4.06,3.6101,4.01,38785
KOYN.US,20260323,10.03,10.03,10.02,10.025,8338
KPLT.US,20260323,7.39,7.39,6.9601,7.29,25110
KPLTW.US,20260323,0.0028,0.0034,0.0025,0.0025,48167
KPRX.US,20260323,2.07,2.15,1.975,2.04,46929
KPTI.US,20260323,7.34,7.578,6.57,6.66,967060
KRAQ.US,20260323,9.88,9.99,9.88,9.9,65426
KRAQU.US,20260323,10.05,10.08,10.05,10.07,14848
KRAQW.US,20260323,0.8,0.9,0.55,0.8999,8320
KRKR.US,20260323,4.35,4.65,4.01,4.02,6091
KRMD.US,20260323,4.32,4.43,4.265,4.43,142522
KRNT.US,20260323,14.4,15,14.4,14.71,405385
KRNY.US,20260323,7.28,7.475,7.24,7.31,429036
KROS.US,20260323,11,11.275,10.71,11.24,464226
KRRO.US,20260323,11,11.4599,11,11.27,159370
KRT.US,20260323,27.16,28.1025,27.16,27.71,86660
KRUS.US,20260323,56.94,61.44,56.94,60.19,299872
KRYS.US,20260323,254.25,255.99,247.37,250.08,274779
KSCP.US,20260323,4.08,4.29,4.06,4.14,407947
KSPI.US,20260323,72.05,74.4,71.23,73.7,506132
KTCC.US,20260323,2.68,2.73,2.63,2.72,13867
KTOS.US,20260323,83.84,86.31,82.07,83.69,3198162
KTTA.US,20260323,0.78,0.7999,0.7551,0.77,35845
KTWO.US,20260323,9.87,9.87,9.86,9.87,50367
KTWOR.US,20260323,0.2131,0.2131,0.2051,0.21,78235
KTWOU.US,20260323,10.05,10.05,10.03,10.05,28055
KURA.US,20260323,8.39,8.5,8.05,8.32,1423874
KUST.US,20260323,0.651,0.71,0.651,0.6928,39152
KVHI.US,20260323,8.16,9.41,8.15,9.19,331167
KWM.US,20260323,0.685,0.72,0.6801,0.681,313285
KXIN.US,20260323,4.86,5.7243,4.695,5.6,45551
KYIV.US,20260323,10.1,10.51,10.021,10.49,995750
KYIVW.US,20260323,3.77,3.77,3.63,3.63,1669
KYMR.US,20260323,79.505,80.735,75.82,76.96,707152
KYNB.US,20260323,7.23,7.28,7,7.06,32462
KYTX.US,20260323,8.1,8.199,7.55,7.89,588706
KZIA.US,20260323,7.78,7.825,7.12,7.12,34350
KZR.US,20260323,6.41,6.52,6.41,6.43,25496
LAB.US,20260323,0.9895,1.01,0.9604,0.9738,1066206
LACG.US,20260323,6.6465,7.295,6.52,7.2022,11654
LAES.US,20260323,3,3.07,2.93,2.96,4411174
LAFA.US,20260323,9.975,9.975,9.97,9.97,11461
LAFAR.US,20260323,0.1122,0.114,0.1122,0.114,8400
LAFAU.US,20260323,10.06,10.18,9.98,10.05,14575
LAKE.US,20260323,7.91,8.32,7.8016,8.02,123790
LAMR.US,20260323,127.09,130.26,126.14,127.12,1024006
LAND.US,20260323,10.5,10.8,10.35,10.56,436503
LANDO.US,20260323,19.64,20.39,19.6001,20.08,17857
LANDP.US,20260323,19.46,19.805,19.46,19.597,23920
LARK.US,20260323,24.76,24.76,24.05,24.6,14977
LASE.US,20260323,0.9025,1.03,0.89,1.01,2246559
LASR.US,20260323,66.5,70.79,66.365,69.95,1851628
LAUR.US,20260323,33.47,34.59,33.33,34.35,2050408
LBGJ.US,20260323,0.0298,0.0298,0.0239,0.0261,140782294
LBRDA.US,20260323,49.58,50.82,49.25,50.22,181046
LBRDK.US,20260323,50.33,50.97,49.34,50.37,774467
LBRDP.US,20260323,23.89,24.065,23.89,24,12237
LBRX.US,20260323,23.53,24.47,23.47,23.67,129378
LBTYA.US,20260323,11.66,12.1,11.62,12.08,2101270
LBTYB.US,20260323,14.17,14.235,12.7416,13.445,11722
LBTYK.US,20260323,11.35,11.88,11.3,11.86,1040181
LCCCR.US,20260323,0.2142,0.2142,0.2142,0.2142,401
LCFY.US,20260323,4.11,4.69,4.055,4.69,23600
LCID.US,20260323,10.25,10.57,10.23,10.31,5236577
LCNB.US,20260323,15.46,15.91,15.425,15.88,39888
LCUT.US,20260323,4.84,5.42,4.76,5.42,263055
LE.US,20260323,12.4,12.58,12,12.09,636397
LECO.US,20260323,256.43,260.185,252.29,252.7,428903
LEDS.US,20260323,1.12,1.266,1.12,1.24,17019
LEE.US,20260323,8.03,8.6299,7.7775,8.43,92287
LEGH.US,20260323,19.685,19.685,19.005,19.29,180455
LEGN.US,20260323,17.52,17.67,17.07,17.23,1494975
LENZ.US,20260323,10.73,11.475,10.62,11,1486005
LESL.US,20260323,1.01,1.03,0.94,0.98,74560
LEXX.US,20260323,0.7003,0.74,0.6997,0.73,38631
LFACW.US,20260323,0.35,0.35,0.35,0.35,400
LFCR.US,20260323,4.04,4.08,3.87,4.05,668119
LFMD.US,20260323,3.94,4.075,3.8816,3.98,826219
LFMDP.US,20260323,23.1258,23.35,23.1258,23.25,837
LFS.US,20260323,2.68,2.68,2.41,2.41,11258
LFST.US,20260323,6.45,6.625,6.43,6.53,1717920
LFUS.US,20260323,331.15,340.84,329.19,330.2,179423
LFVN.US,20260323,4.79,4.875,4.07,4.54,164859
LFWD.US,20260323,6.88,6.88,6.1,6.48,24463
LGCB.US,20260323,1.47,1.48,1.44,1.44,13031
LGCL.US,20260323,1.71,1.71,1.5,1.64,4758
LGHL.US,20260323,1,1.03,0.8508,0.8918,116143
LGIH.US,20260323,35.25,36.47,34.905,36.31,877196
LGN.US,20260323,49.6,52.96,49.6,52.16,605259
LGND.US,20260323,208.33,214.29,199.74,200.36,263562
LGO.US,20260323,1.18,1.19,1.14,1.16,1075532
LGVN.US,20260323,0.9302,0.98859,0.91,0.9534,620828
LHAI.US,20260323,1.19,1.28,1.16,1.23,53636
LHSW.US,20260323,0.1622,0.176,0.1603,0.1649,573827
LI.US,20260323,16.91,17.195,16.87,17.13,2481073
LICN.US,20260323,2.95,4.44,2.95,4.4,170350
LIDR.US,20260323,2.19,2.23,2.03,2.17,2770860
LIDRW.US,20260323,0.0403,0.0618,0.0403,0.0553,62528
LIEN.US,20260323,9.8,9.99,9.65,9.67,134976
LIF.US,20260323,40.44,41.91,40.205,41.19,1492131
LIFE.US,20260323,10.15,10.52,10.05,10.13,453168
LILA.US,20260323,7.95,8.205,7.923,8.17,378913
LILAK.US,20260323,7.95,8.26,7.95,8.25,1307193
LIMN.US,20260323,0.2076,0.22,0.2048,0.2118,804215
LIMNW.US,20260323,0.049,0.049,0.049,0.049,2000
LIN.US,20260323,488.86,490.26,477.33,478.05,2794268
LINC.US,20260323,38.14,39.99,37.97,39.58,481391
LIND.US,20260323,18.09,18.49,17.88,18.09,760664
LINE.US,20260323,35.66,35.99,35.15,35.23,872923
LINK.US,20260323,3.24,3.31,3.1381,3.23,26761
LINT.US,20260323,34.1,35.35,33,33.2531,69195
LIQT.US,20260323,1.52,1.67,1.5,1.65,8782
LITE.US,20260323,742.745,766,710.03,728.95,7352941
LITS.US,20260323,1.1899,1.212,1.18,1.18,184653
LIVE.US,20260323,13.06,13.25,12.56,13,3829
LIVN.US,20260323,63.71,64.06,62.95,63.24,674120
LIXT.US,20260323,2.8,2.8599,2.65,2.66,13327
LKFN.US,20260323,56.83,57.71,55.84,56.79,205350
LKQ.US,20260323,28.71,29.32,28.49,28.79,2693021
LKSP.US,20260323,10.025,10.04,10.02,10.02,43875
LLYVA.US,20260323,90.76,91.41,89.14,90.57,106496
LLYVK.US,20260323,91.01,93.66,91.01,92.95,354405
LMAT.US,20260323,108,108.675,105.81,107.86,253849
LMB.US,20260323,74.29,78.37,74.1,77.39,132266
LMFA.US,20260323,0.3188,0.35435,0.3188,0.3372,799176
LMNR.US,20260323,13.4,13.72,13.39,13.58,74554
LMNX.US,20260323,19.35,22.48,19.29,21.1875,45256
LMRI.US,20260323,12.03,12.41,11.06,11.07,1728618
LNAI.US,20260323,0.4315,0.51,0.4052,0.4105,4214122
LNKB.US,20260323,8.4,8.6,8.35,8.42,98612
LNKS.US,20260323,0.1439,0.1439,0.084,0.0956,96883073
LNSR.US,20260323,5.94,6.19,5.82,6.07,105655
LNT.US,20260323,69.9,69.9,68.71,69.17,3150478
LNTH.US,20260323,77.43,78.04,75.4,75.73,891693
LNZA.US,20260323,22.54,22.54,16.64,22.19,63793
LNZAW.US,20260323,0.015,0.015,0.0114,0.0127,420165
LOAN.US,20260323,4.29,4.3,4.24,4.27,9795
LOBO.US,20260323,0.4899,0.5235,0.4899,0.5199,15173
LOCO.US,20260323,14.19,14.34,14,14.11,288401
LOGI.US,20260323,90.2,92.19,89.9,90.9,798343
LOKV.US,20260323,10.33,10.34,10.33,10.34,12372
LOKVW.US,20260323,1.45,1.5,1.45,1.5,544
LONA.US,20260323,10.51,10.9,8.7,9.37,81720
LOOP.US,20260323,1.35,1.415,1.305,1.39,13055
LOPE.US,20260323,164,169.63,162.73,167.79,265357
LOT.US,20260323,1.08,1.1076,1.07,1.07,41889
LOTI.US,20260323,25.48,25.52,25.4372,25.4372,109633
LOVE.US,20260323,10.95,11.2,10.8748,11,277080
LPAA.US,20260323,10.71,10.7101,10.71,10.71,1201
LPAAW.US,20260323,0.1319,0.1319,0.1319,0.1319,300
LPBB.US,20260323,10.57,10.57,10.57,10.57,255105
LPBBW.US,20260323,0.1705,0.2083,0.1705,0.2083,1147
LPCN.US,20260323,7.22,7.66,7.17,7.31,115243
LPCV.US,20260323,9.9,9.9,9.9,9.9,1435
LPCVU.US,20260323,10,10,10,10,1000
LPCVW.US,20260323,0.2204,0.2204,0.2143,0.220299,5400
LPLA.US,20260323,298.45,305.635,294.715,300.28,1068596
LPRO.US,20260323,1.36,1.405,1.315,1.37,667420
LPSN.US,20260323,2.5,2.57,2.4,2.56,91368
LPTH.US,20260323,10.66,11.56,10.45,11.44,1813710
LQDA.US,20260323,36.41,37.45,35.08,35.5,1084866
LQDT.US,20260323,29.44,30.34,29.17,29.94,168317
LRCX.US,20260323,230.39,239.52,227.065,233.31,9506241
LRE.US,20260323,1.37,1.45,1.3501,1.3574,17441
LRHC.US,20260323,0.6328,0.6434,0.5878,0.6101,162382
LRMR.US,20260323,4.56,4.79,4.5,4.68,1925433
LSAK.US,20260323,5.15,5.15,4.96,4.96,24885
LSBK.US,20260323,15.07,15.14,14.82,14.84,11572
LSCC.US,20260323,92.69,95.34,92.05,92.31,1496142
LSE.US,20260323,4.82,4.82,4.64,4.64,1523
LSH.US,20260323,0.9801,0.9801,0.8957,0.9661,33356
LSTA.US,20260323,5.03,5.03,5.01,5.02,54730
LSTR.US,20260323,151.76,156.03,149.88,150.38,519098
LTBR.US,20260323,10.23,10.8602,10.23,10.72,1218434
LTCC.US,20260323,13.58,13.65,13.465,13.5183,14480
LTRN.US,20260323,2.13,2.4035,2.11,2.24,23346
LTRX.US,20260323,5.57,5.74,5.4301,5.7,517761
LTRYW.US,20260323,0.0084,0.015,0.0084,0.01,21420
LUCD.US,20260323,1.27,1.282,1.2266,1.25,484083
LUCY.US,20260323,1.08,1.14,1.07,1.1,49799
LULG.US,20260323,14.42,14.6201,13.9,14.1649,42908
LULU.US,20260323,165.88,167.49,162.6,164.38,2609265
LUNG.US,20260323,1.41,1.4229,1.35,1.39,624133
LUNR.US,20260323,18.44,20.94,18.32,20.31,19040610
LVIG.US,20260323,98.53,98.53,98.4739,98.4739,35180
LVLU.US,20260323,15.5749,16.87,14.05,15.55,70632
LVO.US,20260323,5.64,5.75,5.53,5.69,34855
LWAC.US,20260323,10.15,10.15,10.15,10.15,405
LWAY.US,20260323,18.04,19.02,17.7,18.7,124948
LWLG.US,20260323,6.57,7.597,6.41,7.4,5012836
LX.US,20260323,2.4,2.44,2.261,2.4,2276979
LXEH.US,20260323,0.21,0.228259,0.2056,0.2206,264890
LXEO.US,20260323,5.72,5.815,5.43,5.54,737192
LXRX.US,20260323,1.56,1.655,1.555,1.64,1853359
LYEL.US,20260323,18.77,20.87,17.34,19.55,109186
LYFT.US,20260323,13.68,13.75,13.125,13.34,16074024
LYTS.US,20260323,19.445,20,19.445,19.65,201364
LZ.US,20260323,6.325,6.39,6.2,6.28,2081684
LZMH.US,20260323,1.26,1.35,1.2506,1.26,117944
MAAS.US,20260323,5.49,5.57,5.49,5.57,3064
MAAY.US,20260323,8.42,8.52,8.31,8.3947,8705
MACI.US,20260323,10.74,10.765,10.74,10.76,7529
MACIW.US,20260323,0.1202,0.1202,0.1161,0.1162,1100
MAMA.US,20260323,14.5,14.855,14.4186,14.74,283614
MAMO.US,20260323,0.92,1.03,0.92,0.96,98695
MANH.US,20260323,139.34,141.7175,138.08,139.33,535165
MAPS.US,20260323,0.6254,0.6497,0.6251,0.6495,479895
MAPSW.US,20260323,0.0051,0.0053,0.0044,0.0053,139121
MAR.US,20260323,328.905,333.455,325.46,326.52,1856659
MARA.US,20260323,8.597,9.25,8.568,8.91,47208492
MARPS.US,20260323,5.19,5.3132,5,5.16,43824
MASI.US,20260323,178.75,178.75,177.58,178.44,1744735
MASK.US,20260323,1.99,2.115,1.88,2.09,392120
MASS.US,20260323,6.25,6.25,6.03,6.11,552740
MAT.US,20260323,15.17,15.37,14.93,15.08,4292730
MATE.US,20260323,26.08,26.13,25.8665,25.8665,644
MATH.US,20260323,1.08,1.08,1,1.01,24487
MATW.US,20260323,24.59,25.23,24.17,24.85,281303
MAXN.US,20260323,2.04,2.06,1.43,1.76,499745
MAYS.US,20260323,41.42,42.5,41.13,41.5,4233
MAZE.US,20260323,48.87,49.18,46.855,49,523736
MB.US,20260323,5.65,5.65,5.65,5.65,1176
MBAI.US,20260323,1.61,1.75,1.58,1.71,35059
MBAV.US,20260323,10.6964,10.71,10.6751,10.71,37065
MBAVW.US,20260323,0.4,0.46,0.38618,0.38618,40544
MBIN.US,20260323,42.33,42.97,41.5,41.68,190791
MBINL.US,20260323,23.85,23.97,23.77,23.79,8590
MBINM.US,20260323,24.87,25.11,24.87,24.94,7934
MBINN.US,20260323,20,20.06,19.7,20.06,3816
MBIO.US,20260323,0.8476,0.886,0.8125,0.8125,31118
MBLY.US,20260323,7.905,8.07,7.78,7.79,6952338
MBNKO.US,20260323,25.1,25.2,24.95,25.02,16028
MBOT.US,20260323,2.55,2.5883,2.47,2.52,1277486
MBRX.US,20260323,2.12,2.15,2.07,2.1,70865
MBUU.US,20260323,26.15,26.67,26,26.25,428791
MBVI.US,20260323,10.05,10.05,10.05,10.05,5104
MBVIU.US,20260323,10.17,10.17,10.15,10.15,2145
MBWM.US,20260323,49.8,51.27,49.6,50.28,138389
MBX.US,20260323,29.33,29.88,27.965,28.14,548870
MCBS.US,20260323,28.73,29.07,28.11,28.29,167752
MCFT.US,20260323,20.71,21.4,20.51,21.28,149987
MCGA.US,20260323,10.11,10.12,10.11,10.11,6298
MCGAU.US,20260323,10.22,10.23,10.21,10.21,6100
MCGAW.US,20260323,0.44,0.44,0.3508,0.3601,8281
MCHB.US,20260323,14.47,14.88,14.32,14.47,434622
MCHP.US,20260323,64.93,65.92,64.24,64.34,7972528
MCHPP.US,20260323,57.13,58.22,56.86,57.295,14028
MCHX.US,20260323,1.4,1.44,1.395,1.41,5478
MCRB.US,20260323,8.65,9.43,8.5,8.67,78196
MCRI.US,20260323,98.05,99.28,97.605,98.26,97496
MCW.US,20260323,6.99,7,6.97,6.98,1420767
MDAI.US,20260323,1.58,1.755,1.5121,1.72,1512347
MDAIW.US,20260323,0.549997,0.59,0.515,0.59,6368
MDB.US,20260323,270.17,279.9825,268,273.25,1414983
MDBH.US,20260323,2.8041,2.88,2.8041,2.88,668
MDCX.US,20260323,0.503901,0.509,0.4831,0.5,843662
MDGL.US,20260323,447.96,454.98,442.4,447.72,222397
MDIA.US,20260323,0.6399,0.69,0.6254,0.689,48414
MDLN.US,20260323,43.12,43.25,41.87,42.48,3918083
MDLZ.US,20260323,56.74,57.235,55.92,56.86,12617671
MDWD.US,20260323,17.06,17.3,16.82,16.88,62685
MDXG.US,20260323,4.25,4.315,4.215,4.24,788399
MDXH.US,20260323,3.25,3.29,3.13,3.19,91108
MEDP.US,20260323,458.26,462.17,453.0887,456.93,250060
MEGL.US,20260323,1.06,1.13,1.04,1.06,92250
MEHA.US,20260323,0.1612,0.1687,0.1507,0.1661,783303
MELI.US,20260323,1662.46,1691.7915,1637.21,1666.08,460670
MEMA.US,20260323,27.13,27.55,27.13,27.3616,10732
MENS.US,20260323,1.75,2,1.7301,1.95,185844
MEOH.US,20260323,54.46,55.09,52.78,53.86,2013188
MERC.US,20260323,1.39,1.4,1.2801,1.3,313355
MESH.US,20260323,9.88,9.89,9.865,9.87,1336333
MESHW.US,20260323,0.301,0.301,0.301,0.301,100
MESO.US,20260323,14.8,14.93,14.02,14.02,1235963
META.US,20260323,605.787,608.64,599.01,604.06,13637959
METC.US,20260323,13.6,13.84,13.17,13.47,1730192
METCB.US,20260323,11.66,12.15,11.13,11.49,29346
METCI.US,20260323,25.1,25.12,24.91,25.1,2989
METCZ.US,20260323,25.17,25.43,25.17,25.3,3549
METL.US,20260323,24.65,25.8,24.63,25.355,135155
MEVO.US,20260323,9.86,9.86,9.86,9.86,186
MEVOU.US,20260323,10.03,10.0302,10.03,10.03,2136
MFI.US,20260323,10.32,10.9,10.3,10.9,3343
MFIC.US,20260323,10.72,11.115,10.72,11.07,1599704
MFICL.US,20260323,25.26,25.32,25.25,25.32,2402
MFIG.US,20260323,18.44,18.53,18.3764,18.4134,8195
MFIN.US,20260323,8.57,8.825,8.39,8.74,69548
MFMO.US,20260323,19.53,19.6,19.3464,19.3464,10008
MFVL.US,20260323,19.86,20.19,19.86,20.0518,6360
MGEE.US,20260323,75.51,76.3,74.57,76.11,474178
MGIH.US,20260323,1.56,1.57,1.3988,1.41,48286
MGN.US,20260323,4.71,4.835,4.1,4.1,1121871
MGNI.US,20260323,12.575,12.75,12.22,12.45,1719991
MGNX.US,20260323,2.86,3.01,2.73,2.92,797095
MGPI.US,20260323,16.84,17.36,16.73,17.19,286460
MGRC.US,20260323,107.67,109.75,106.63,108.69,116125
MGRT.US,20260323,7.65,7.7,7.65,7.65,1992
MGRX.US,20260323,0.3938,0.4128,0.315,0.3237,310175680
MGTX.US,20260323,7.51,7.69,7.38,7.65,337113
MGX.US,20260323,1.44,1.4566,1.39,1.43,183281
MGYR.US,20260323,16.71,16.74,16.51,16.67,2891
MIDD.US,20260323,140.52,141.67,137.01,137.66,520607
MIGI.US,20260323,2.5,2.5266,2.42,2.48,42896
MIMI.US,20260323,0.2955,0.3028,0.295,0.2994,97204
MIND.US,20260323,8.24,8.77,8.13,8.47,117997
MIRA.US,20260323,0.94,1.15,0.94,1.125,375095
MIRM.US,20260323,88.77,91.54,87.94,89.43,1347101
MIST.US,20260323,1.355,1.39,1.25,1.26,4234308
MITK.US,20260323,14.4,14.82,14.19,14.7,671240
MKDW.US,20260323,2.171,2.25,2.17,2.2287,2563
MKLY.US,20260323,10.04,10.04,10.02,10.04,3791
MKLYR.US,20260323,0.11,0.11,0.11,0.11,50000
MKSI.US,20260323,234.87,243.5,232.61,235.02,823463
MKTW.US,20260323,15.41,15.44,14.21,14.53,24708
MKTX.US,20260323,173.45,173.86,169.715,170.66,494161
MKZR.US,20260323,3.89,4,3.69,3.9,9093
MLAA.US,20260323,9.8,9.82,9.8,9.81,2821
MLAAW.US,20260323,0.19,0.2,0.16,0.16,284337
MLAB.US,20260323,82.57,84.65,80.835,82.4,134670
MLAC.US,20260323,10.54,10.55,10.535,10.55,17000
MLCI.US,20260323,4.53,4.54,3.955,4.06,79589
MLCIL.US,20260323,23.3762,23.3762,23,23,2048
MLCO.US,20260323,5.59,5.59,5.47,5.47,1084875
MLEC.US,20260323,8.41,8.41,7.33,7.39,10891
MLECW.US,20260323,0.0267,0.0275,0.0226,0.0227,269060
MLGO.US,20260323,3.39,3.53,3.3506,3.53,61985
MLKN.US,20260323,18.43,19,18.16,18.83,757549
MLTX.US,20260323,16.99,17.32,16.5,16.87,776526
MLYS.US,20260323,24.08,24.5,23.21,23.65,1323717
MMED.US,20260323,16.89,17.7,16.55,17.1,522798
MMLP.US,20260323,2.31,2.59,2.31,2.51,7614
MMSI.US,20260323,67.99,68.53,67.01,68.13,1207368
MMTXU.US,20260323,10.05,11.17,10.01,10.0795,1196
MMTXW.US,20260323,0.1301,0.1301,0.1301,0.1301,75077
MMYT.US,20260323,40.38,42.85,39.87,40.67,1982622
MNDO.US,20260323,1.16,1.207,1.148,1.195,67605
MNDR.US,20260323,1.14,1.18,0.98,1.06,777330
MNDY.US,20260323,74.32,76.84,73.4843,75.47,1148644
MNKD.US,20260323,2.54,2.59,2.39,2.44,6293253
MNOV.US,20260323,1.53,1.5668,1.45,1.45,56999
MNPR.US,20260323,56.98,58.3,55.48,56.26,127884
MNRO.US,20260323,15.725,15.8675,15.22,15.22,1146932
MNSB.US,20260323,21.45,21.9,21.45,21.75,49363
MNSBP.US,20260323,24.9,24.9499,24.875,24.9499,2545
MNST.US,20260323,75.595,75.595,73.75,73.96,4908657
MNTK.US,20260323,1.14,1.17,1.09,1.165,372097
MNTS.US,20260323,4.22,4.349,4.06,4.22,358451
MNTSW.US,20260323,0.0142,0.0144,0.0136,0.0139,53322
MNVT.US,20260323,24.25,24.85,23.905,24.61,126777
MNY.US,20260323,1.34,1.3999,1.34,1.37,15573
MNYWW.US,20260323,0.0888,0.0999,0.075,0.075,5502
MNZL.US,20260323,50.32,50.76,50.32,50.7282,1306
MOB.US,20260323,5.53,5.95,5.345,5.73,235770
MOBBW.US,20260323,2.5,2.5,2.5,2.5,10625
MOBX.US,20260323,0.5,0.5299,0.49,0.5042,18367461
MOBXW.US,20260323,0.147451,0.159949,0.1314,0.1469,11655
MODD.US,20260323,0.211,0.211,0.1765,0.1778,526966
MOLN.US,20260323,4.3848,4.5567,4.38,4.51,1137
MOMO.US,20260323,5.88,6.01,5.86,6,833647
MORN.US,20260323,180.01,180.01,172.89,173.99,463215
MOVE.US,20260323,14.1,14.355,12.5001,13.32,40011
MPAA.US,20260323,10.4,10.83,10.345,10.74,119321
MPB.US,20260323,31.86,32.15,31.59,31.66,251316
MPG.US,20260323,5.95,6.55,5.95,6.43,41753
MPLT.US,20260323,18.02,18.05,16.62,17.08,137208
MPWR.US,20260323,1100,1108.88,1074.85,1076.35,472924
MQ.US,20260323,4.14,4.305,4.07,4.23,4357031
MRAM.US,20260323,9.03,9.28,8.9301,9.12,188961
MRBK.US,20260323,19.14,19.7,18.68,18.72,95900
MRCC.US,20260323,4.6,4.74,4.53,4.69,149274
MRCY.US,20260323,79.465,81.26,78.19,78.29,386323
MRDN.US,20260323,9.02,9.02,8.024,8.4,22516
MREO.US,20260323,0.33,0.3525,0.33,0.3426,1319899
MRKR.US,20260323,1.31,1.3683,1.25,1.31,129007
MRLN.US,20260323,8.68,10.09,8.33,9.76,1520401
MRM.US,20260323,1.25,1.25,1.19,1.22,41880
MRNA.US,20260323,51.2335,52.55,50.19,51.28,5977244
MRNO.US,20260323,0.547,0.58,0.5022,0.565,349367
MRNOW.US,20260323,0.0597,0.0597,0.0565,0.0565,5100
MRTN.US,20260323,12.59,12.97,12.49,12.74,1259262
MRVI.US,20260323,3.07,3.125,2.98,3.07,3484911
MRVL.US,20260323,89.45,91.58,88.735,90.16,14126670
MRVU.US,20260323,28.34,29.41,28.11,28.668,28061
MRX.US,20260323,36.61,37.9,35.77,36.99,781543
MSAI.US,20260323,0.26,0.28,0.2472,0.2676,905302
MSAIW.US,20260323,0.044,0.0449,0.043999,0.0449,28947
MSBI.US,20260323,21.51,22.23,21.45,21.7,127225
MSBIP.US,20260323,24.85,25.1,24.85,24.95,2370
MSEX.US,20260323,51.04,51.74,50.37,50.92,161693
MSFT.US,20260323,383.9,387.21,381.68,383,29680059
MSGM.US,20260323,4.1,4.4441,4.03,4.28,85681
MSGY.US,20260323,0.4423,0.47,0.42,0.436,35292
MSLE.US,20260323,7.27,7.5,7.13,7.33,72461
MSS.US,20260323,0.1485,0.1498,0.1376,0.1451,1241639
MSTR.US,20260323,138.605,139.93,133.97,138.2,21633732
MSW.US,20260323,1.2,1.22,0.756,0.9004,101989
MTC.US,20260323,6.05,6.25,5.83,6.13,28022
MTCH.US,20260323,31.55,31.88,31,31.2,4823025
MTEK.US,20260323,1.44,1.52,1.4,1.4,124452
MTEKW.US,20260323,0.19,0.19,0.19,0.19,400
MTEN.US,20260323,1.34,1.42,1.3,1.38,34880
MTEX.US,20260323,6.42,6.931,6.42,6.86,3601
MTLS.US,20260323,4.94,5.1,4.85,4.94,381912
MTRX.US,20260323,10.48,10.959,10.3691,10.92,468535
MTSI.US,20260323,222.13,231.99,221.7,229.26,1252313
MTVA.US,20260323,1.49,1.55,1.4001,1.46,362262
MTYY.US,20260323,5.3,5.32,5.23,5.3006,16146
MU.US,20260323,426.145,444.27,401.52,404.35,54807325
MUZE.US,20260323,9.86,9.86,9.8,9.82,9811
MUZEU.US,20260323,9.96,9.96,9.96,9.96,8019
MUZEW.US,20260323,0.24,0.3,0.24,0.27999,11501
MVBF.US,20260323,25.1,25.88,25.1,25.38,48462
MVIS.US,20260323,0.69,0.73,0.6577,0.7019,4938281
MVST.US,20260323,1.62,1.65,1.57,1.59,2993017
MVSTW.US,20260323,0.0299,0.03,0.021,0.022,104216
MWH.US,20260323,28.29,29.92,27.85,28.45,539220
MWYN.US,20260323,0.7603,0.77,0.741,0.7671,33621
MXCT.US,20260323,0.77,0.8,0.7408,0.7569,835280
MXL.US,20260323,17.065,17.76,16.87,17.14,876926
MYCO.US,20260323,24.51,24.51,24.4562,24.4562,704
MYFW.US,20260323,25,25,24.3,24.72,35096
MYGN.US,20260323,4.66,4.88,4.5772,4.66,2186864
MYHA.US,20260323,24.85,24.985,24.85,24.985,2512
MYHD.US,20260323,24.66,24.775,24.66,24.775,1400
MYHE.US,20260323,24.77,24.77,24.705,24.705,800
MYPS.US,20260323,0.499,0.499,0.4667,0.48,228473
MYPSW.US,20260323,0.0051,0.0055,0.005,0.0055,1200
MYRG.US,20260323,267.07,276.83,266.16,274.39,184764
MYSE.US,20260323,1.67,1.73,1.6,1.68,12752
MYSZ.US,20260323,0.56,0.595,0.56,0.58,119535
MZTI.US,20260323,144.91,146.17,142.66,143,234576
